domain,city,state,type,org,status,bid_url,platform,checked_date,source,verified_by
leaguecity.com,League City,TX,City,League City,found,https://leaguecity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
liveoaktx.net,Live Oak,TX,City,Live Oak,found,https://liveoaktx.net/departments/finance/purchasing,agency,2026-08-19,wikidata,domain
cityoflivingston-tx.com,Livingston,TX,City,Livingston,found,https://cityoflivingston-tx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofllano.com,Llano,TX,City,Llano,found,https://cityofllano.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
lockhart-tx.org,Lockhart,TX,City,Lockhart,found,https://lockhart-tx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.lorena.tx.us,Lorena,TX,City,Lorena,found,https://ci.lorena.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.lubbock.tx.us,Lubbock,TX,City,Lubbock,found,https://ci.lubbock.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofluling.net,Luling,TX,City,Luling,found,https://cityofluling.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmanvel.com,Manvel,TX,City,Manvel,found,https://cityofmanvel.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
marlintx.net,Marlin,TX,City,Marlin,found,https://marlintx.net/documents/request-for-proposal-for-a-municipal-judge/,agency,2026-08-19,wikidata,domain
mcallen.net,McAllen,TX,City,McAllen,found,https://mcallen.net/bids,agency,2026-08-19,wikidata,domain
mckinneytexas.org,McKinney,TX,City,McKinney,found,https://mckinneytexas.org/purchasing,agency,2026-08-19,wikidata,domain
cityofmelissa.com,Melissa,TX,City,Melissa,found,https://cityofmelissa.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmesquite.com,Mesquite,TX,City,Mesquite,found,https://cityofmesquite.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofmexia.com,Mexia,TX,City,Mexia,found,https://cityofmexia.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
midlothian.tx.us,Midlothian,TX,City,Midlothian,found,https://midlothian.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
missiontexas.us,Mission,TX,City,Mission,found,https://missiontexas.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
mpcity.net,Mount Pleasant,TX,City,Mount Pleasant,found,https://mpcity.net/finance-purchasing,agency,2026-08-19,wikidata,homepage
mundaytexas.com,Munday,TX,City,Munday,found,https://mundaytexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
murphytx.org,Murphy,TX,City,Murphy,found,https://murphytx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
nassaubay.com,Nassau Bay,TX,City,Nassau Bay,found,https://nassaubay.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
oakpointtexas.com,Oak Point,TX,City,Oak Point,found,https://oakpointtexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofomahatx.com,Omaha,TX,City,Omaha,found,https://cityofomahatx.com/bids,agency,2026-08-19,wikidata,domain
cityofovilla.org,Ovilla,TX,City,Ovilla,found,https://cityofovilla.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofpalestinetx.com,Palestine,TX,City,Palestine,found,https://cityofpalestinetx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofpampa.org,Pampa,TX,City,Pampa,found,https://cityofpampa.org/i_want_to/bid/bid_rfp_opportunities.php,agency,2026-08-19,wikidata,domain
parkertexas.us,Parker,TX,City,Parker,found,https://parkertexas.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofpearsall.org,Pearsall,TX,City,Pearsall,found,https://cityofpearsall.org/departments/finance/purchasing.php,agency,2026-08-19,wikidata,domain
cityofpenitas.com,Peñitas,TX,City,Peñitas,found,https://cityofpenitas.com/bids,agency,2026-08-19,wikidata,homepage
cityofpilotpoint.org,Pilot Point,TX,City,Pilot Point,found,https://cityofpilotpoint.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
pittsburgtexas.com,Pittsburg,TX,City,Pittsburg,found,https://pittsburgtexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
plainstx.net,Plains,TX,City,Plains,found,https://plainstx.net/RFP.aspx,agency,2026-08-19,wikidata,domain
plainviewtx.org,Plainview,TX,City,Plainview,found,https://plainviewtx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofpoint.org,Point,TX,City,Point,found,https://cityofpoint.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
portisabel-texas.com,Port Isabel,TX,City,Port Isabel,found,https://portisabel-texas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
portlavaca.org,Port Lavaca,TX,City,Port Lavaca,found,https://portlavaca.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
portlandtx.com,Portland,TX,City,Portland,found,https://portlandtx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofrenotx.com,Reno,TX,City,Reno,found,https://cityofrenotx.com/solicitations,agency,2026-08-19,wikidata,domain
richlandhills.com,Richland Hills,TX,City,Richland Hills,found,https://richlandhills.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofrgc.com,Rio Grande City,TX,City,Rio Grande City,found,https://cityofrgc.com/business/bid_opportunities.php,agency,2026-08-19,wikidata,homepage
cityofroma.net,Roma,TX,City,Roma,found,https://www.cityofroma.net/important-announcements/city-of-roma-requesting-bids-for-water-treatment-plant-emergency-generator-installation,agency,2026-08-19,wikidata,domain
ci.rowlett.tx.us,Rowlett,TX,City,Rowlett,found,https://ci.rowlett.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
roysecity.com,Royse City,TX,City,Royse City,found,https://roysecity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofsachse.com,Sachse,TX,City,Sachse,found,https://cityofsachse.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.saginaw.tx.us,Saginaw,TX,City,Saginaw,found,https://ci.saginaw.tx.us/bids,agency,2026-08-19,wikidata,domain
cosatx.us,San Angelo,TX,City,San Angelo,found,https://cosatx.us/bids,agency,2026-08-19,wikidata,homepage
cityofsanbenito.com,San Benito,TX,City,San Benito,found,https://cityofsanbenito.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
sansabatexas.com,San Saba,TX,City,San Saba,found,https://sansabatexas.com/bid-opportunities,agency,2026-08-19,wikidata,domain
sangertexas.org,Sanger,TX,City,Sanger,found,https://sangertexas.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
schertz.com,Schertz,TX,City,Schertz,found,https://schertz.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
seagoville.us,Seagoville,TX,City,Seagoville,found,https://seagoville.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.sealy.tx.us,Sealy,TX,City,Sealy,found,https://ci.sealy.tx.us/purchasing,agency,2026-08-19,wikidata,domain
ci.selma.tx.us,Selma,TX,City,Selma,found,https://ci.selma.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.sherman.tx.us,Sherman,TX,City,Sherman,found,https://ci.sherman.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.smithville.tx.us,Smithville,TX,City,Smithville,found,https://ci.smithville.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.snyder.tx.us,Snyder,TX,City,Snyder,found,https://ci.snyder.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
springvalleytx.com,Spring Valley Village,TX,City,Spring Valley Village,found,https://springvalleytx.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityofterrell.org,Terrell,TX,City,Terrell,found,https://cityofterrell.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
terrell-hills.com,Terrell Hills,TX,City,Terrell Hills,found,https://terrell-hills.com/rfps,agency,2026-08-19,wikidata,domain
cityofuncertain.com,Uncertain,TX,City,Uncertain,found,https://cityofuncertain.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
uptexas.org,University Park,TX,City,University Park,found,https://uptexas.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
uvaldetx.com,Uvalde,TX,City,Uvalde,found,https://uvaldetx.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
oldhamcofc.org,Vega,TX,City,Vega,found,https://oldhamcofc.org/bids,agency,2026-08-19,wikidata,homepage
waco-texas.com,Waco,TX,City,Waco,found,https://waco-texas.com/bids,agency,2026-08-19,wikidata,domain
thc.texas.gov,Washington-on-the-Brazos,TX,City,Washington-on-the-Brazos,found,https://thc.texas.gov/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
waxahachie.com,Waxahachie,TX,City,Waxahachie,found,https://waxahachie.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.weatherford.tx.us,Weatherford,TX,City,Weatherford,found,https://ci.weatherford.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
westlake-tx.org,Westlake,TX,City,Westlake,found,https://westlake-tx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwestworth.com,Westworth Village,TX,City,Westworth Village,found,https://cityofwestworth.com/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
wstx.us,White Settlement,TX,City,White Settlement,found,https://wstx.us/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
whitehousetx.org,Whitehouse,TX,City,Whitehouse,found,https://whitehousetx.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
whitesborotexas.com,Whitesboro,TX,City,Whitesboro,found,https://whitesborotexas.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwilmer.net,Wilmer,TX,City,Wilmer,found,https://cityofwilmer.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwimberley.com,Wimberley,TX,City,Wimberley,found,https://cityofwimberley.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.windcrest.tx.us,Windcrest,TX,City,Windcrest,found,https://ci.windcrest.tx.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofwinnsboro.org,Winnsboro,TX,City,Winnsboro,found,https://cityofwinnsboro.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
winonatexas.com,Winona,TX,City,Winona,found,https://winonatexas.com/rfp,agency,2026-08-19,wikidata,domain
wolfforthtx.us,Wolfforth,TX,City,Wolfforth,found,https://wolfforthtx.us/government/bids_and_proposals.php,agency,2026-08-19,wikidata,domain
cityofyoakum.org,Yoakum,TX,City,Yoakum,found,https://cityofyoakum.org/community/businesses/bid_notices.php,agency,2026-08-19,wikidata,domain
cedarcity.org,Cedar City,UT,City,Cedar City,found,https://cedarcity.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
centervilleut.net,Centerville,UT,City,Centerville,found,https://centervilleut.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
delta.utah.gov,Delta,UT,City,Delta,found,https://delta.utah.gov/rfps,agency,2026-08-19,wikidata,domain
eurekautah.org,Eureka,UT,City,Eureka,found,https://eurekautah.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
farmington.utah.gov,Farmington,UT,City,Farmington,found,https://farmington.utah.gov/bid-opportunities,agency,2026-08-19,wikidata,domain
fillmorecity.org,Fillmore,UT,City,Fillmore,found,https://fillmorecity.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
greenriverutah.com,Green River,UT,City,Green River,found,https://greenriverutah.com/government/rfqs_and_bids.php,agency,2026-08-19,wikidata,domain
ci.heber.ut.us,Heber City,UT,City,Heber City,found,https://ci.heber.ut.us/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cityofholladay.com,Holladay,UT,City,Holladay,found,https://cityofholladay.com/bid_opportunities/index.php,agency,2026-08-19,wikidata,domain
cityofhurricane.com,Hurricane,UT,City,Hurricane,found,https://cityofhurricane.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
loganutah.org,Logan,UT,City,Logan,found,https://www.loganutah.org/government/departments/finance/purchasing/bid_and_proposal_requests.php,agency,2026-08-19,wikidata,domain
magnautah.org,Magna,UT,City,Magna,found,https://magnautah.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
midwaycityut.org,Midway,UT,City,Midway,found,https://midwaycityut.org/rfp,agency,2026-08-19,wikidata,domain
nephi.utah.gov,Nephi,UT,City,Nephi,found,https://nephi.utah.gov/Bids.aspx,civicplus,2026-08-19,wikidata,domain
nslcity.org,North Salt Lake,UT,City,North Salt Lake,found,https://nslcity.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
oakleycity.com,Oakley,UT,City,Oakley,found,https://oakleycity.com/rfps,agency,2026-08-19,wikidata,domain
orem.org,Orem,UT,City,Orem,found,https://orem.org/bids,agency,2026-08-19,wikidata,domain
parkcity.org,Park City,UT,City,Park City,found,https://parkcity.org/services/bids.php,agency,2026-08-19,wikidata,domain
plgrove.org,Pleasant Grove,UT,City,Pleasant Grove,found,https://plgrove.org/departments/public_works/bid_opportunities.php,agency,2026-08-19,wikidata,homepage
pleasantviewcity.com,Pleasant View,UT,City,Pleasant View,found,https://pleasantviewcity.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
sandy.utah.gov,Sandy,UT,City,Sandy,found,https://sandy.utah.gov/Bids.aspx,civicplus,2026-08-19,wikidata,domain
sjc.utah.gov,South Jordan,UT,City,South Jordan,found,https://sjc.utah.gov/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
sgcity.org,St. George,UT,City,St. George,found,https://sgcity.org/bids,agency,2026-08-19,wikidata,homepage
sunset-ut.com,Sunset,UT,City,Sunset,found,https://sunset-ut.com/rfp,agency,2026-08-19,wikidata,domain
tremontoncity.org,Tremonton,UT,City,Tremonton,found,https://tremontoncity.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
washingtoncity.org,Washington,UT,City,Washington,found,https://washingtonutah.gov/government/meetings-notices/agenda&id=1yoc6LeOcl8NfUxyxjsDTkDYu5Dlsdx6Dx2WytERcO2c,agency,2026-08-19,wikidata,domain
wt.govoffice.com,Washington Terrace,UT,City,Washington Terrace,found,https://wt.govoffice.com/business/bids,agency,2026-08-19,wikidata,homepage
woodscross.com,Woods Cross,UT,City,Woods Cross,found,https://woodscross.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
charlottesville.org,Charlottesville,VA,City,Charlottesville,found,https://charlottesville.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
townofclintwood.com,Clintwood,VA,City,Clintwood,found,https://townofclintwood.com/new-page-2,agency,2026-08-19,wikidata,domain
covington.va.us,Covington,VA,City,Covington,found,https://covington.va.us/rfps,agency,2026-08-19,wikidata,domain
farmvilleva.com,Farmville,VA,City,Farmville,found,https://farmvilleva.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
madisonco.virginia.gov,Madison,VA,City,Madison,found,https://madisonco.virginia.gov/Bids.aspx,civicplus,2026-08-19,wikidata,domain
pulaskitown.org,Pulaski,VA,City,Pulaski,found,https://pulaskitown.org/information/bids_rfps/index.php,agency,2026-08-19,wikidata,domain
rockymountva.org,Rocky Mount,VA,City,Rocky Mount,found,https://rockymountva.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
spotsylvania.va.us,Spotsylvania County,VA,County,Spotsylvania County,found,https://spotsylvania.va.us/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
wytheville.org,Wytheville,VA,City,Wytheville,found,https://wytheville.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
barrecity.org,Barre,VT,City,Barre,found,https://barrecity.org/rfp,agency,2026-08-19,wikidata,domain
townofmiddlebury.org,Middlebury,VT,City,Middlebury,found,https://townofmiddlebury.org/government/notices_and_bids.php,agency,2026-08-19,wikidata,domain
montpelier-vt.org,Montpelier,VT,City,Montpelier,found,https://montpelier-vt.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
newfanevt.com,Newfane,VT,City,Newfane,found,https://newfanevt.com/invitation-to-bid,agency,2026-08-19,wikidata,domain
cityofanacortes.org,Anacortes,WA,City,Anacortes,found,https://cityofanacortes.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofbg.org,Battle Ground,WA,City,Battle Ground,found,https://cityofbg.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
cob.org,Bellingham,WA,City,Bellingham,found,https://cob.org/Bids.aspx,civicplus,2026-08-19,wikidata,homepage
ci.benton-city.wa.us,Benton City,WA,City,Benton City,found,https://ci.benton-city.wa.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
ci.castle-rock.wa.us,Castle Rock,WA,City,Castle Rock,found,https://ci.castle-rock.wa.us/bids.html,agency,2026-08-19,wikidata,domain
cityofcentralia.com,Centralia,WA,City,Centralia,found,https://cityofcentralia.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofchewelah.org,Chewelah,WA,City,Chewelah,found,https://cityofchewelah.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
clarkston-wa.com,Clarkston,WA,City,Clarkston,found,https://clarkston-wa.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
clydehill.org,Clyde Hill,WA,City,Clyde Hill,found,https://clydehill.org/government/departments/finance/bid_opportunities.php,agency,2026-08-19,wikidata,domain
colfaxwa.org,Colfax,WA,City,Colfax,found,https://colfaxwa.org/bids,agency,2026-08-19,wikidata,domain
cpwa.us,College Place,WA,City,College Place,found,https://cpwa.us/businesses/doing_business_with_the_city.php,agency,2026-08-19,wikidata,homepage
colville.wa.us,Colville,WA,City,Colville,found,https://colville.wa.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofconnell.com,Connell,WA,City,Connell,found,https://cityofconnell.com/departments/purchasing,agency,2026-08-19,wikidata,domain
electriccity.us,Electric City,WA,City,Electric City,found,https://electriccity.us/business/bid_opportunities.php,agency,2026-08-19,wikidata,domain
ci.ellensburg.wa.us,Ellensburg,WA,City,Ellensburg,found,https://ci.ellensburg.wa.us/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofenumclaw.net,Enumclaw,WA,City,Enumclaw,found,https://cityofenumclaw.net/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityofferndale.org,Ferndale,WA,City,Ferndale,found,https://cityofferndale.org/Bids.aspx,civicplus,2026-08-19,wikidata,domain
forkswashington.org,Forks,WA,City,Forks,found,https://forkswashington.org/bids,agency,2026-08-19,wikidata,domain
fridayharbor.org,Friday Harbor,WA,City,Friday Harbor,found,https://fridayharbor.org/2193/Current-Public-Works-Projects,agency,2026-08-19,wikidata,domain
cityofgoldbar.us,Gold Bar,WA,City,Gold Bar,found,https://cityofgoldbar.us/rfp,agency,2026-08-19,wikidata,domain
ci.granite-falls.wa.us,Granite Falls,WA,City,Granite Falls,found,https://ci.granite-falls.wa.us/departments/public_works/projects__rfp_s.php,agency,2026-08-19,wikidata,domain
go2kennewick.com,Kennewick,WA,City,Kennewick,found,https://go2kennewick.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
cityoflacey.org,Lacey,WA,City,Lacey,found,https://cityoflacey.org/bids,agency,2026-08-19,wikidata,domain
langleywa.org,Langley,WA,City,Langley,found,https://langleywa.org/departments/community_planning_building/bids.php,agency,2026-08-19,wikidata,domain
cityofleavenworth.com,Leavenworth,WA,City,Leavenworth,found,https://cityofleavenworth.com/rfp,agency,2026-08-19,wikidata,domain
mylongview.com,Longview,WA,City,Longview,found,https://mylongview.com/Bids.aspx,civicplus,2026-08-19,wikidata,domain
